91658	1.0
95510	3.0
69757	3.0
54881	3.0
104841	2.0
81845	3.0
97938	4.0
70286	4.0
54001	4.0
81591	4.0
88125	3.0
109487	4.0
109374	3.0
80463	2.0
69406	4.0
54259	4.0
112556	3.0
64957	3.0
91500	4.0
91529	5.0
54286	5.0
79091	3.0
79132	4.0
106487	4.0
69844	4.0
51255	4.0
106920	3.0
84152	3.0
97752	2.0
76093	2.0
63082	2.0
81834	4.0
88744	3.0
72641	3.0
89745	1.0
76251	4.0
79357	3.0
64034	3.0
51662	4.0
88810	3.0
